transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount
FXTB939K5D65EU,6.76274E+11,flazz,Edi Lazuardi,M,1995,11B,Rusun Rawa Bebek - Penggilingan,0,B06655P,Walikota Jakarta Timur 2,-6.212722,106.94472,1,4/18/2023 19:36,B06652P,Penggilingan 1,-6.214459,106.93945,3,4/18/2023 21:03,0
DVXI746W0S97FL,3.77643E+14,emoney,Ulva Suryono,F,2000,1C,Pesanggrahan - Blok M,0,B00147P,Bintaro Park VIew,-6.257977,106.75969,5,4/18/2023 21:32,B04487P,Sbr. SMPN 235,-6.254607,106.75642,12,4/18/2023 22:56,3500
OZVH661K1L44IX,3.42798E+14,emoney,drg. Narji Mangunsong,F,2002,2E,Rusun Rawa Bebek - Kodamar,0,B05587P,Taman Elok 1,-6.195743,106.93526,14,4/18/2023 17:38,B01806P,Kampung Padaengan 1,-6.189361,106.93472,18,4/18/2023 19:14,0
VVQN038E3E88FS,3.53605E+15,dki,Harsana Ramadan,F,1985,JAK.51,Taman Kota - Budi Luhur,1,B00450P,Gg. H Satiri Manshur,-6.173907,106.7485,8,4/18/2023 17:49,B02369P,Masjid Nurul Iman Kubur Batu,-6.197613,106.74443,24,4/18/2023 18:49,0
DQOT600K4J44MU,2.1318E+14,emoney,Teddy Najmudin,F,2000,,,1,B00556P,Gg. Sawo Joglo,-6.217751,106.75034,3,4/18/2023 18:18,B04954P,Simpang Kramat II,-6.235583,106.78529,18,4/18/2023 19:23,3500
PGAV432S1E47WB,3.58372E+15,dki,Uchita Kuswoyo,F,1996,S12,BSD Serpong - Fatmawati,1,B05488P,St. MRT Fatmawati,-6.292589,106.7936,0,4/18/2023 20:00,B03177P,RS Siloam,-6.292071,106.78467,1,4/18/2023 20:59,20000
YWUF211G6Q85OI,2.51608E+15,dki,Salimah Nurdiyanti,M,1965,JAK.26,Rawamangun - Duren Sawit,1,B00065P,Arion Mall,-6.193631,106.89068,2,4/18/2023 21:47,B00328P,Duren Sawit,-6.233341,106.91006,50,4/18/2023 23:29,0
JQQE119R3V09LC,3.04128E+13,bni,R.M. Pandu Sihombing,M,2004,JAK.42,Kampung Melayu - Pondok Kelapa,0,B04195P,Sbr. Perum Taman Malaka,-6.231282,106.92863,37,4/18/2023 20:11,B02978P,Pospol Pondok Kelapa,-6.238776,106.93434,42,4/18/2023 21:18,0
MZZE173G6P00NX,4.24705E+15,dki,Danang Santoso,F,2006,JAK.06,Kampung Rambutan - Pondok Gede,1,B00578P,Gg. Waru,-6.305813,106.91201,24,4/18/2023 19:27,B06786P,Gg. Rukun Lubang Buaya,-6.290369,106.906529,45,4/18/2023 21:21,0
EGND027X9D91XH,4.75997E+15,dki,Bambang Aryani,F,1994,1F,Stasiun Palmerah - Bundaran Senayan,1,P00026,Bundaran Senayan,-6.227869,106.80094,0,4/18/2023 18:26,P00230,St. Palmerah,-6.208908,106.79706,6,4/18/2023 19:43,3500
JFNS546R4F43HS,6.01105E+15,dki,Sutan Kariman Situmorang,F,2012,2A,Pulo Gadung - Rawa Buaya via Balai Kota,1,P00207,RS Islam,-6.168676,106.87027,18,4/18/2023 20:48,P00038,Cempaka Timur,-6.166584,106.87591,19,4/18/2023 21:40,3500
DJYT038D1E18SO,1.80067E+14,emoney,Jarwa Tampubolon,F,2005,1T,Cibubur - Balai Kota,1,B00112P,Bank Indonesia 1,-6.181904,106.823097,1,4/18/2023 19:41,B03312P,Sari Pan Pacific,-6.185037,106.82325,3,4/18/2023 20:46,20000
UBUP678O4K38PF,5.72545E+11,flazz,drg. Kayun Safitri,M,1987,M3,Kalideres - Bundaran HI via Veteran,0,P00074,Grogol 1,-6.166824,106.78971,6,4/18/2023 21:15,P00237,Sumur Bor,-6.153046,106.71929,14,4/18/2023 22:41,3500
UOWR603W6U52QD,6.76266E+11,flazz,Ratna Hutasoit,M,1979,JAK.106,Terminal Kampung Melayu - Terminal Klender,0,B00947P,Jln. Buaran III,-6.22065,106.91916,10,4/18/2023 21:09,B06764P,Jln. Duren Sawit Dermaga,-6.221217,106.911695,12,4/18/2023 22:15,0
MJOG574G4C04RR,2.33435E+15,dki,Tgk. Aurora Marpaung,M,1992,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,1,B06269P,Jln. Tebet Barat Raya,-6.233919,106.85064,5,4/18/2023 20:24,B06277P,Jln.Tebet Barat V,-6.233937,106.8477,6,4/18/2023 21:27,0
KRSA373V9V41CM,3.76364E+14,emoney,"Kusuma Hassanah, S.E.",F,2007,8,Lebak Bulus - Pasar Baru via Tomang,1,P00187,Pos Pengumben,-6.212935,106.77226,14,4/18/2023 20:15,P00172,Permata Hijau,-6.221427,106.78325,16,4/18/2023 21:13,3500
GTLT028C0M10LK,6.5592E+15,dki,Puspa Wibowo,F,1982,JAK.43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,1,B00591P,Gebu Minang,-6.225359,106.85576,27,4/18/2023 20:39,B01989P,Klinik Firdausy,-6.217111,106.85528,40,4/18/2023 21:52,0
EVXM187G6O65XH,3.52243E+15,dki,Iriana Pangestu,M,1998,11Q,Kampung Melayu - Pulo Gebang via BKT,1,B00195P,Buaran Plaza,-6.217983,106.9235,21,4/18/2023 17:01,P00174,Perumnas Klender,-6.216689,106.93054,24,4/18/2023 17:55,3500
GCRM710E3A12QJ,4.04463E+18,brizzi,Kalim Putra,F,1989,4B,Stasiun Manggarai - UI,1,B02045P,Komplek Keuangan,-6.234028,106.84417,34,4/18/2023 18:20,B04573P,Sbr. Transvision Tebet,-6.229498,106.8471,37,4/18/2023 20:16,3500
WAUX170Z1N25DI,6.01198E+15,dki,Dr. Sadina Hassanah,F,1988,7F,Kampung Rambutan - Juanda via Pasar Baru,1,P00247,Tanah Merdeka Arah Timur,-6.307866,106.87389,15,4/18/2023 19:52,P00101,Kampung Rambutan,-6.309885,106.88216,16,4/18/2023 21:30,3500
CIVN817L4V82HY,4.20598E+12,online,"T. Baktiadi Prakasa, S.H.",F,2009,M12,Sunter Boulevard Barat - Penjaringan,0,P00092,Jembatan Merah,-6.146731,106.83427,6,4/18/2023 21:57,P00170,Penjaringan,-6.126306,106.79203,12,4/18/2023 23:19,3500
DPGR805T2C38VD,6.55831E+15,dki,"Asman Mansur, M.Ak",M,2009,BW9,Monas - Pantai Indah Kapuk,1,B06040P,Pantai Maju,-6.093637,106.75068,0,4/18/2023 19:05,B06043P,Seberang Food Street,-6.093258,106.74379,2,4/18/2023 19:57,0
WUSU183D0I02KX,4.44051E+15,dki,Cornelia Riyanti,M,1967,9N,Pinang Ranti - Pramuka,1,P00064,Garuda Taman Mini,-6.290154,106.88116,1,4/18/2023 20:22,P00179,Pinang Ranti,-6.291075,106.88634,2,4/18/2023 22:10,3500
BQJF019L4V86UZ,6.53435E+15,dki,"drg. Danang Lailasari, M.M.",F,1973,JAK.16,Cililitan - Condet,1,B06897P,Jln. Munggang,-6.276186,106.852082,6,4/18/2023 17:59,B00410P,Gg. Ayama,-6.27204,106.8671,29,4/18/2023 19:35,0
OMEV230B0G26JO,2.40231E+15,dki,Rahayu Prabowo,F,1994,10H,Tanjung Priok - Blok M,1,P00147,Pasar Baru,-6.166129,106.83483,13,4/18/2023 21:33,P00092,Jembatan Merah,-6.146731,106.83427,15,4/18/2023 22:38,3500
YPGI239B2E44OE,6.01154E+15,dki,"Harsana Anggraini, M.M.",F,1986,8M,S. Parman - Tanah Abang,0,B00249P,Cideng Timur,-6.166537,106.81073,6,4/18/2023 18:28,,Pharmin,-6.182988,106.81306,15,4/18/2023 19:52,3500
OLFX543G9R03FP,4.06658E+12,online,Asmadi Agustina,F,1983,JAK.27,Pulo Gebang - Rorotan,1,B01519P,Jln. Pulau Sangiyang Lingkar Timur,-6.193412,106.94376,35,4/18/2023 17:23,B04680P,Sentra Timur,-6.20556,106.94787,44,4/18/2023 19:05,0
MJAJ254A6N18MS,3.72921E+14,emoney,Yuni Yulianti,F,1990,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,0,,Viva Futsal,-6.218724,106.81944,13,4/18/2023 21:40,B02995P,PU Irigasi,-6.201479,106.81079,20,4/18/2023 22:49,
OAUI042O4L19NI,2.27715E+15,dki,Cawisadi Sitorus,F,1991,2E,Rusun Rawa Bebek - Kodamar,1,B00032P,Al Wathoniyah 2,-6.192425,106.93568,13,4/18/2023 18:44,B03091P,Raya Pulo Gebang Akses St. Cakung,-6.216671,106.95301,25,4/18/2023 19:39,0
VVFW409A3B75QQ,6.39049E+11,flazz,"Gantar Namaga, S.Sos",F,1989,4,Pulo Gadung 2 - Tosari,0,P00152,Pasar Genjing,-6.194446,106.86092,11,4/18/2023 20:09,P00135,Matraman 2,-6.19891,106.8545,12,4/18/2023 21:31,3500
LNIP647I4X04UC,3.51659E+15,dki,"drg. Salwa Kusmawati, S.IP",F,2011,1A,Pantai Maju - Balai Kota,1,,Mangga Besar Arah Utara,-6.15325,106.817536,4,4/18/2023 19:35,B00917P,Jln. BB Utara,-6.120279,106.79409,13,4/18/2023 21:13,3500
CQMQ772X4G94BC,6.76192E+11,flazz,dr. Nova Mardhiyah,F,1971,8C,Kebayoran Lama - Tanah Abang,1,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,0,4/18/2023 19:02,B05505P,St. Tanah Abang 3,-6.183388,106.8122,2,4/18/2023 20:56,3500
VRNG731Y3Q17OS,2.13188E+14,emoney,Asirwada Marbun,M,1985,D32,Cinere - Bundaran Senayan,1,B00221P,Bundaran Senayan 1,-6.227445,106.80187,0,4/18/2023 18:26,B06644P,Gerbang Tol Brigif,-6.343523,106.79725,1,4/18/2023 20:16,20000
VDJS201F3I40FS,2.66111E+15,dki,"Oni Mangunsong, S.Farm",M,1967,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,0,B02307P,Masjid Jami Al Barkah 1,-6.229411,106.91212,5,4/18/2023 17:14,B05885P,Wisma Atlet Radin Inten,-6.223513,106.92322,10,4/18/2023 18:17,0
ZCOL929O0T57EH,6.54483E+15,dki,Ina Sudiati,M,1981,3A,Rusun Pesakih - Kalideres,0,B03286P,Rusun Pesakih,-6.161468,106.71698,0,4/18/2023 20:47,B06657P,Pesakih 2,-6.154977,106.71523,3,4/18/2023 22:19,0
FKIJ950K5D20RM,6.75983E+11,flazz,Salwa Waskita,M,1993,JAK.60,Kelapa Gading - Rusun Kemayoran,0,B03447P,Sbr. Apartemen Gading Nias,-6.154013,106.91607,10,4/18/2023 17:08,B01064P,Jln. Gading Batavia,-6.148939,106.90002,22,4/18/2023 18:00,0
YQPN126G6E03DP,5.03882E+11,flazz,"Mahfud Salahudin, S.Farm",M,1993,8K,Batusari - Grogol,1,B01035P,Jln. Delima Raya,-6.173827,106.78413,7,4/18/2023 17:08,B01411P,Jln. Musyawarah Panjang Arteri,-6.200859,106.76922,23,4/18/2023 18:03,3500
JIIM597W4X58HP,5.03842E+11,flazz,Ir. Maria Setiawan,F,1977,B11,Summarecon Bekasi - BNN,1,B00108P,Bandar Djakarta Bekasi,-6.227085,106.99683,5,4/18/2023 17:22,P00236,Summarecon Bekasi,-6.225566,107.00281,6,4/18/2023 18:52,3500
XDFX916U6W32SH,3.45391E+14,emoney,Kayla Samosir,M,2000,JAK.49,Lebak Bulus - Cipulir,1,B03217P,RSUD Pesanggrahan,-6.258241,106.75706,33,4/18/2023 20:53,B02248P,Masjid Al Jihad Ulujami,-6.254771,106.76348,41,4/18/2023 22:28,0
BKHK767Z1C36VL,5.03809E+11,flazz,Melinda Utami,F,1994,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,0,B06675P,Tebet Eco Park Selatan 5,-6.241581,106.85242,5,4/18/2023 18:07,B06706P,Jln. Tebet Timur Dalam VIII J,-6.242064,106.85845,6,4/18/2023 19:47,0
JLIC823W2B27NQ,3.56763E+15,dki,"Dt. Ozy Sitompul, S.Ked",F,1981,6T,Pasar Minggu - Velbak,0,B06734P,Jln. Barito II,-6.248884,106.795853,36,4/18/2023 17:41,,,,,,,3500
HOKG890U8D89HY,4.79938E+15,dki,Olivia Prayoga,M,1988,1,Blok M - Kota,0,P00012,Bendungan Hilir,-6.217137,106.81528,6,4/18/2023 19:03,P00010,Bank Indonesia Arah Utara,-6.182776,106.8228,12,4/18/2023 20:40,3500
BZZO584Q6K86MJ,4.40074E+15,dki,Drs. Clara Suwarno,M,1990,JAK.35,Pangkalan Jati - Rawamangun,1,B05742P,Tip Top Rawamangun,-6.201153,106.88606,4,4/18/2023 19:52,B02966P,Pos Rw 06 Pondok Bambu,-6.229454,106.90441,19,4/18/2023 21:26,0
UUOY235K1P52PX,2.13112E+14,emoney,Kamila Yulianti,M,1974,JAK.106,Terminal Kampung Melayu - Terminal Klender,0,B06765P,SKKT Pondok Bambu,-6.223195,106.895498,17,4/18/2023 21:34,B00922P,Jln. Bekasi Timur VI,-6.214956,106.87866,24,4/18/2023 23:06,0
HBRY762G5U80AA,4.32318E+12,online,"Sutan Aswani Budiyanto, M.Kom.",F,1966,1E,Pondok Labu - Blok M,0,B00897P,Jln. Banjarsari II,-6.291119,106.79511,8,4/18/2023 19:45,B01610P,Jln. Sungai Sambas VI,-6.246441,106.7978,19,4/18/2023 20:53,3500
YAJQ518X8Y67FT,4.80565E+15,dki,"Ir. Sakura Mayasari, M.M.",F,1986,10A,Rusun Marunda - Tanjung Priok,1,B02170P,Madya Kebantenan,-6.114347,106.9265,2,4/18/2023 18:44,B05530P,STIP,-6.104402,106.95904,4,4/18/2023 20:31,0
ZCRO748P0Q87MA,4.94606E+18,brizzi,Gara Yuniar,M,1988,6,Ragunan - Dukuh Atas 2,1,P00164,Pejaten,-6.278404,106.82972,13,4/18/2023 19:52,P00048,Departemen Pertanian,-6.294641,106.82213,16,4/18/2023 21:10,3500
HXLE480T3R45PY,3.6587E+13,bni,"Rafi Lestari, S.I.Kom",F,1985,M10,PGC 2 - Tanjung Priok,1,P00248,Tanjung Priok,-6.10959,106.88214,0,4/18/2023 21:49,P00162,Pedati Prumpung,-6.22016,106.87439,15,4/18/2023 22:53,3500
YNLE570J0N32YN,4.95815E+18,brizzi,dr. Balangga Zulkarnain,F,1989,JIS3,Harmoni - Jakarta International Stadium,1,P00291,Harmoni Arah Utara,-6.162678,106.819663,0,4/18/2023 20:48,P00294,Sawah Besar Arah Selatan,-6.157368,106.818661,4,4/18/2023 21:59,3500
QAII411U1O23TH,3.53757E+15,dki,Diana Purwanti,F,1985,JAK.10,Tanah Abang - Kota,1,B02702P,Pecenongan 2,-6.167856,106.8275,30,4/18/2023 19:07,B03483P,Sbr. Dinas Kesehatan DKI Jakarta,-6.171269,106.81508,34,4/18/2023 20:02,0
PEWP364Q4L86DY,3.88035E+13,bni,"Sakti Lestari, M.TI.",F,2006,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,1,B03898P,Sbr. Kec. Ciracas,-6.320058,106.88301,22,4/18/2023 17:08,B03665P,Sbr. Jln. Bungur VIII Rambutan,-6.316067,106.88491,25,4/18/2023 18:52,0
EOYI948F3E12HV,4.4942E+18,brizzi,Puti Latupono,M,1966,JAK.28,Kp. Rambutan - Taman Wiladatika,1,B01907P,Kel. Cibubur,-6.349525,106.87666,9,4/18/2023 17:32,B02188P,Mall Cijantung,-6.312041,106.86245,28,4/18/2023 19:20,0
EVBU103M4T33SL,3.81834E+13,bni,Adikara Megantara,F,1991,JAK.60,Kelapa Gading - Rusun Kemayoran,1,B01123P,Jln. H. Mawar Sunter,-6.157856,106.86771,4,4/18/2023 21:11,B02468P,Mitra Gading Villa,-6.144694,106.90375,28,4/18/2023 22:29,0
YJUG514Y4T97UU,4.51366E+12,online,Safina Hastuti,M,1988,6,Ragunan - Dukuh Atas 2,1,P00222,Setiabudi Utara,-6.209189,106.830237,1,4/18/2023 21:17,P00103,Karet Kuningan,-6.21667,106.830737,3,4/18/2023 22:44,3500
HXEK390L4C12MW,4.81474E+18,brizzi,dr. Embuh Wijaya,M,2001,6N,Ragunan - Blok M via Kemang,0,B01265P,Kemang Raya 40,-6.265429,106.81602,16,4/18/2023 20:43,B03048P,Puskesmas Kebayoran Baru,-6.247225,106.80572,24,4/18/2023 22:15,3500
FPAF079U8Q12EC,3.50071E+15,dki,"Najwa Sitompul, M.M.",F,2009,11,Pulo Gebang - Matraman,1,P00270,Walikota Jakarta Timur,-6.21254,106.94537,13,4/18/2023 18:20,P00194,Pulo Gebang,-6.213275,106.953327,14,4/18/2023 19:22,3500
RTWH753I2R72XU,3.04374E+13,bni,Drs. Leo Mandala,F,1966,10B,Rusun Cipinang Besar Selatan - Penas Kalimalang,1,B00264P,Cipinang Kb. Nanas 1,-6.231595,106.87615,2,4/18/2023 20:13,B00265P,Cipinang Kb. Nanas 2,-6.231453,106.87647,3,4/18/2023 21:50,0
ZTYN624W7E53OW,5.25391E+15,dki,"Farah Hardiansyah, M.M.",F,2010,13D,Puri Beta - Ragunan,0,P00044,CSW 1,-6.23994,106.79843,9,4/18/2023 17:13,P00200,Rawa Barat,-6.238947,106.81624,11,4/18/2023 18:26,3500
DUUR616B6D58ZK,4.37654E+15,dki,Hafshah Permata,F,1985,JAK.29,Tanjung Priok - Sukapura,0,B01325P,Jln. Lorong 22,-6.108141,106.89932,42,4/18/2023 18:08,B05728P,Term. Tj. Priok 1,-6.1098,106.88118,50,4/18/2023 19:43,0
YLJC241H0M85ZQ,4.94943E+15,dki,Fathonah Saefullah,F,1996,1Q,Rempoa - Blok M,1,B02373P,Masjid Pondok Indah 1,-6.261581,106.78234,14,4/18/2023 19:59,B01905P,Kel. Bintaro,-6.273047,106.76405,26,4/18/2023 21:51,3500
AONZ402D5Q55JC,2.13174E+14,emoney,"Ir. Emas Mandala, S.Sos",M,2012,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,1,B06666P,Kodim 0505 1,-6.211958,106.94722,1,4/18/2023 19:18,B06665P,Pengadilan Negeri Jaktim 2,-6.212604,106.94082,4,4/18/2023 20:48,0
IHJY729K9F39HB,4.85751E+15,dki,Laras Salahudin,F,2003,JAK.36,Cilangkap - Cililitan,0,B05110P,Simpang Raya Bogor Cililitan,-6.264191,106.86585,42,4/18/2023 17:07,B02637P,Ps. Kramat Jati 1,-6.269058,106.86691,44,4/18/2023 18:06,0
GYKB063E0F85CB,6.01132E+15,dki,Ira Andriani,M,2004,JAK.113,Rusun Sindang Koja - Kp. Sawah,1,B06164P,Jln. B Lagoa Terusan 2,-6.108628,106.91505,13,4/18/2023 19:51,B06165P,Jln. Cilincing Raya 1,-6.108981,106.90852,15,4/18/2023 21:36,0
IOUC784P5F02CB,3.02437E+13,bni,Prayogo Mandala,M,1988,2B,Harapan Indah - ASMI,0,B03090P,Raya Penggilingan,-6.183068,106.93194,15,4/19/2023 9:41,B03152P,RS Mediros,-6.179626,106.90387,22,4/19/2023 10:16,3500
RPZR688B8K54NI,6.7638E+11,flazz,"Jamalia Rahmawati, M.Farm",M,1951,M7,Kampung Rambutan - Monas,1,P00018,BNN Arah Barat,-6.24651,106.87318,17,4/19/2023 9:27,P00033,Cawang UKI,-6.250309,106.8736,18,4/19/2023 11:01,3500
BOJO979L8Q99LM,4.70819E+15,dki,Fathonah Permadi,M,1992,1T,Cibubur - Balai Kota,0,B05502P,St. Sudirman 2,-6.201883,106.82277,9,4/19/2023 6:25,B05774P,Tosari 2,-6.198915,106.82295,10,4/19/2023 6:53,20000
OJSA025O0B41QL,4.92057E+15,dki,Latif Putra,M,1976,JAK.58,Cilincing - Rorotan,0,B00455P,Gg. H. Abdullah Marunda,-6.125838,106.95684,39,4/19/2023 8:19,B00435P,Gg. Damai I Rorotan,-6.150802,106.95604,64,4/19/2023 9:59,0
MGCT989X3Y77LF,4.5553E+12,online,Eluh Adriansyah,M,1991,2E,Rusun Rawa Bebek - Kodamar,0,B00788P,IGI,-6.182981,106.91917,21,4/19/2023 8:49,B03003P,Pulo Mas 2,-6.174677,106.892419,28,4/19/2023 9:28,0
NLGP243K3W50KH,3.54836E+15,dki,R.M. Bakiadi Gunarto,M,1978,JAK.15,Bulak Turi - Tanjung Priok,0,B00925P,Jln. Belimbing Terusan,-6.115462,106.92147,30,4/19/2023 7:32,B01056P,Jln. Elpa Putih II,-6.110053,106.88721,50,4/19/2023 8:51,0
JBYJ363Y6J73YS,3.50142E+15,dki,Yessi Tamba,F,2007,1H,Tanah Abang - Stasiun Gondangdia,1,B05315P,SMKN 38,-6.181971,106.8174,4,4/19/2023 6:55,B00323P,DPRD DKI Jakarta,-6.182886,106.82851,9,4/19/2023 8:21,3500
REIB264N5N81NN,6.5405E+15,dki,Bakti Yuliarti,M,1998,5,Matraman Baru - Ancol,0,P00140,Pademangan,-6.133704,106.83164,13,4/19/2023 6:50,,,,,,,3500
JEWR768W5D28TZ,4.85321E+12,online,Cornelia Purwanti,F,2008,T11,Poris Plawad - Bundaran Senayan,1,B03431P,SDN Sukasari Enam 2,-6.189308,106.64182,19,4/19/2023 6:32,B02185P,Mall Bale Kota,-6.181306,106.64346,20,4/19/2023 8:11,3500
PYQO748B4C29US,2.541E+15,dki,"Febi Gunarto, M.M.",F,2008,,,0,P00269,Velodrome,-6.193468,106.8883,3,4/19/2023 6:59,B00604P,Gedung Wanita,-6.200921,106.83624,16,4/19/2023 7:55,3500
BMPM807A4J31DU,5.02002E+11,flazz,Jaka Zulaika,F,1996,M13,Puri Beta 2 - Tendean,0,P00043,Cipulir,-6.237818,106.76541,5,4/19/2023 7:54,P00254,Tendean,-6.240213,106.83102,12,4/19/2023 9:40,3500
OSXU585K9V54PJ,3.58735E+15,dki,Embuh Saragih,F,2000,8D,Joglo - Blok M,0,B02752P,Permata Hijau RS Medika 1,-6.218855,106.77808,16,4/19/2023 8:34,B01600P,Jln. Sukabumi Selatan,-6.216704,106.76921,20,4/19/2023 10:08,3500
HDLT468D7B75GG,4.02359E+12,online,Rangga Riyanti,M,1987,M7B,BKN - Blok M,1,B01403P,Jln. Minyak Raya,-6.253372,106.83813,22,4/19/2023 8:31,B05517P,STEKPI,-6.255574,106.84966,26,4/19/2023 9:53,
JXWN178W3T76BX,3.05459E+13,bni,"Tgk. Mila Wibisono, S.IP",F,1982,JAK.41,Kampung Melayu - Pulo Gadung,1,B00920P,Jln. Bekasi Timur I Jatinegara,-6.215457,106.87083,30,4/19/2023 8:55,,Sbr. Ps. Rawa Bening,-6.216795,106.87037,31,4/19/2023 9:31,0
DXFW463Z4M14JL,4.02945E+15,dki,Zelda Situmorang,F,1981,4B,Stasiun Manggarai - UI,1,B00105P,Balai Sudirman,-6.227043,106.84742,38,4/19/2023 9:04,B03334P,SDN 01 02 03,-6.219572,106.845492,41,4/19/2023 10:31,3500
HXNH677C6M37EP,3.51347E+15,dki,Nardi Irawan,M,1997,JAK.08,Roxy - Benhil,1,B02558P,Pam Jaya DKI,-6.203455,106.80794,8,4/19/2023 8:59,B00600P,Gedung Pompa Cideng Siantar,-6.173284,106.80669,30,4/19/2023 10:29,0
GOVO794O4V42AK,3.55299E+15,dki,Gilang Iswahyudi,M,1976,13B,Puri Beta - Pancoran Barat,1,P00254,Tendean,-6.240213,106.83102,2,4/19/2023 6:43,P00001,Adam Malik,-6.236466,106.74786,13,4/19/2023 7:44,3500
FKRN078E3U91GK,3.55593E+15,dki,"Cut Jessica Uwais, S.Kom",M,1992,7A,Kampung Rambutan - Lebak Bulus,0,B00824P,Jaha,-6.292428,106.81245,22,4/19/2023 8:54,B03177P,RS Siloam,-6.292071,106.78467,29,4/19/2023 9:56,3500
BPQR951I6U12YW,3.52179E+15,dki,"H. Darmana Safitri, M.M.",M,1984,JAK.39,Kalimalang - Duren Sawit,0,B05378P,SMPN 252,-6.239351,106.94234,39,4/19/2023 6:16,B01984P,Klapa Village Pondok Kelapa,-6.238159,106.94153,41,4/19/2023 6:45,0
KQYD065K3Q18HW,3.52002E+15,dki,Radika Fujiati,M,1975,JAK.34,Rawamangun - Klender,1,B05422P,STAI Az Ziyadah 2,-6.222785,106.90469,18,4/19/2023 6:06,B05915P,Yayasan Asih Budi,-6.229867,106.92007,30,4/19/2023 7:05,0
RTQG954J0K31PF,1.8003E+14,emoney,Tirtayasa Farida,F,2008,JAK.01,Tanjung Priok - Plumpang,1,B01705P,Jln. Warakas II,-6.117016,106.88045,20,4/19/2023 8:14,B05729P,Term. Tj. Priok 2,-6.109718,106.8834,30,4/19/2023 10:13,0
HALF684F9Z21EF,2.26529E+15,dki,Baktiadi Nasyiah,F,1991,3,Kalideres - Bundaran HI via Veteran,1,P00050,Dispenda Samsat Barat,-6.154634,106.7381,9,4/19/2023 6:11,P00175,Pesakih,-6.154803,106.71527,13,4/19/2023 8:10,3500
RYRB256D9I76MO,3.03275E+13,bni,Dt. Panji Prasetyo,M,2000,4C,TU Gas - Bundaran Senayan,0,P00152,Pasar Genjing,-6.194446,106.86092,9,4/19/2023 6:21,P00135,Matraman 2,-6.19891,106.8545,10,4/19/2023 7:05,3500
WOFH498W6A15RQ,4.43725E+18,brizzi,Mala Salahudin,F,1983,JAK.86,Term. Rawamangun - Term. Manggarai,0,B01011P,Jln. Cipinang Timur Persahabatan,-6.202447,106.89344,6,4/19/2023 7:11,B00356P,Flyover Jatinegara Atas,-6.214553,106.87388,16,4/19/2023 8:19,0
MUMX165P8L35OY,4.72621E+15,dki,Suci Wacana,M,1974,4D,Pulo Gadung 2 - Kuningan,0,P00047,Departemen Kesehatan,-6.228794,106.833205,19,4/19/2023 6:02,P00160,Patra Kuningan,-6.232677,106.832087,20,4/19/2023 6:49,3500
OXAA552M4G46IW,3.63306E+13,bni,Kairav Halimah,M,1984,JAK.14,Tanah Abang - Meruya,0,B00825P,Jak Lingko Tanah Abang 2,-6.183885,106.81165,1,4/19/2023 7:16,B04358P,Sbr. SDN Palmerah 07,-6.205628,106.79661,21,4/19/2023 8:58,0
TCEH420X5W06KI,4.75506E+18,brizzi,"Puti Lili Nuraini, M.TI.",M,1984,3B,Rusun Flamboyan - Cengkareng,0,B03343P,SDN Cengkareng Timur 05,-6.149212,106.72804,10,4/19/2023 9:02,,,,,,,0
JMTG889V5N47EQ,2.13198E+14,emoney,Dt. Cakrajiya Mardhiyah,F,1992,10A,Rusun Marunda - Tanjung Priok,0,B05078P,Simpang Pitungan,-6.100212,106.9606,2,4/19/2023 8:32,P00055,Enggano,-6.11015,106.89242,6,4/19/2023 10:16,0
KIDB818M9B72YP,3.50148E+15,dki,dr. Yessi Saragih,F,1983,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,1,B05660P,Taman Ut Aheme,-6.227704,106.92256,14,4/19/2023 9:44,B04518P,Sbr. Swadaya Raya,-6.228578,106.91633,16,4/19/2023 10:22,0
NIPB050C7Y72RO,2.13133E+14,emoney,Raditya Maryadi,M,2007,11Q,Kampung Melayu - Pulo Gebang via BKT,0,B05318P,SMKN 48,-6.219401,106.92361,6,4/19/2023 6:21,B02308P,Masjid Jami Al Barkah 2,-6.229538,106.91204,13,4/19/2023 6:54,3500
CUOB644Q9R89PM,6.01145E+15,dki,Cawisadi Hardiansyah,F,2005,M1H,Tanah Abang - St. Gondangdia,1,B01968P,Kementerian ESDM,-6.183203,106.82382,6,4/19/2023 6:47,B05445P,St. Gondangdia 2,-6.185054,106.8323,11,4/19/2023 7:37,
